adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
FALSE,/ig7qUy7drkEFZNCK7gi0hMn1WMN.jpg,,68726,en,Pacific Rim,"Using massive piloted robots to combat the alien threat, earth's survivors take the fight to the invading alien force lurking in the depths of the Pacific Ocean. Nearly defenseless in the face of the relentless enemy, the forces of mankind have no choice but to turn to two unlikely heroes who now stand as earth's final hope against the mounting apocalypse.",71.097,/8wo4eN8dWKaKlxhSvBz19uvj8gA.jpg,2013-07-11,Pacific Rim,FALSE,6.9,11436
FALSE,/zGHdS1eLaU5wdYCJ6vY9QfQGCTo.jpg,,346910,en,The Predator,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.",60.486,/wMq9kQXTeQCHUZOG4fAe5cAxyUA.jpg,2018-09-05,The Predator,FALSE,5.6,4207
FALSE,/wgvc3PmjQGtYYDWaeuV867mnFDs.jpg,,18,en,The Fifth Element,"In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.",67.728,/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg,1997-05-02,The Fifth Element,FALSE,7.5,9803
FALSE,/AmR3JG1VQVxU8TfAvljUhfSFUOx.jpg,,348,en,Alien,"During its return to the earth, commercial spaceship Nostromo intercepts a distress signal from a distant planet. When a three-member team of the crew discovers a chamber containing thousands of eggs on the planet, a creature inside one of the eggs attacks an explorer. The entire crew is unaware of the impending nightmare set to descend upon them when the alien parasite planted inside its unfortunate host is birthed.",70.651,/vfrQk5IPloGg1v9Rzbh2Eg3VGyM.jpg,1979-05-25,Alien,FALSE,8.1,13003
FALSE,/kjqaQhZnbKn2es1xFzFGT4yDbFM.jpg,,39323,ja,ドラゴンボールZ たったひとりの最終決戦〜フリーザに挑んだZ戦士 孫悟空の父〜,"Bardock, Son Goku's father, is a low-ranking Saiyan soldier who was given the power to see into the future by the last remaining alien on a planet he just destroyed. He witnesses the destruction of his race and must now do his best to stop Frieza's impending massacre.",69.375,/docwOsWZuwJKQdwcYJtQPBcg6bm.jpg,1990-10-17,Dragon Ball Z: Bardock - The Father of Goku,FALSE,7.5,569
FALSE,/k5V2cbDZvYIu6BKIK0Q0KGyAUDB.jpg,,299537,en,Captain Marvel,"The story follows Carol Danvers as she becomes one of the universe’s most powerful heroes when Earth is caught in the middle of a galactic war between two alien races. Set in the 1990s, Captain Marvel is an all-new adventure from a previously unseen period in the history of the Marvel Cinematic Universe.",60.106,/AtsgWhDnHTq68L0lLsUrCnM7TjG.jpg,2019-03-06,Captain Marvel,FALSE,6.8,14475
FALSE,/jvUKejL9uZtI0yi2aoQZ2oykRTA.jpg,,395992,en,Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.",41.904,/wztfli5NgYDgurVgShNflvnyA3Z.jpg,2017-03-22,Life,FALSE,6.4,6726
FALSE,/dsxpP9qbF1PHk4j4aPjimkLTwxq.jpg,,257344,en,Pixels,Video game experts are recruited by the military to fight 1980s-era video game characters who've attacked New York.,72.742,/rV5DzghQv6z6Yagak6ysKE77nuf.jpg,2015-07-16,Pixels,FALSE,5.7,6975
FALSE,/8ybdSPM1AutUK48gmMPOfu8TcyB.jpg,,518896,zh,明日戰記,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",62.372,/2l9LbxBSkJseoxYcIJjclnmxyq.jpg,2022-08-05,Warriors of Future,FALSE,7.3,323
FALSE,/aIkG2V4UXrfkxMdJZmq30xO0QQr.jpg,,791155,en,Secret Headquarters,"While hanging out after school, Charlie and his friends discover the headquarters of the world’s most powerful superhero hidden beneath his home. When villains attack, they must team up to defend the headquarters and save the world.",51.646,/1vWUX8n6sZ1P0BFpfzwtMgIPdfj.jpg,2022-08-12,Secret Headquarters,FALSE,6.7,278
FALSE,/oMaj75G2WFw66xI1TREg1hrToSg.jpg,,268896,en,Pacific Rim: Uprising,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",60.361,/qh3LRJG0ddJPe6Q7SqMJhBWxGHu.jpg,2018-03-21,Pacific Rim: Uprising,FALSE,6.1,4455
FALSE,/zWhEhVvswpKolTp1rmUdK30mMov.jpg,,34851,en,Predators,A group of cold-blooded killers find themselves trapped on an alien planet to be hunted by extraterrestrial Predators.,48.754,/54LZIRznS0Zjn7ZDXrsGVe3HXei.jpg,2010-07-03,Predators,FALSE,6.2,3666
FALSE,/jMBpJFRtrtIXymer93XLavPwI3P.jpg,,679,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story—all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",58.401,/r1x5JGpyqZU8PYhbs4UcrO1Xb6x.jpg,1986-07-18,Aliens,FALSE,7.9,8602
FALSE,/roYyPiQDQKmIKUEhO912693tSja.jpg,,447332,en,A Quiet Place,A family is forced to live in silence while hiding from creatures that hunt by sound.,52.175,/nAU74GmpUk7t5iklEp3bufwDq4n.jpg,2018-04-03,A Quiet Place,FALSE,7.4,12909
FALSE,/wM1aNIXSqB8GSeQY38LOUHYMYIw.jpg,,607,en,Men in Black,"After a police chase with an otherworldly being, a New York City cop is recruited as an agent in a top-secret organization established to monitor and police alien activity on Earth: the Men in Black. Agent Kay and new recruit Agent Jay find themselves in the middle of a deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies.",62.771,/uLOmOF5IzWoyrgIF5MfUnh5pa1X.jpg,1997-07-02,Men in Black,FALSE,7.2,12664
FALSE,/hph1RMsL4223xyqxfEx3OXodf5E.jpg,,24752,ja,ドラゴンボールZ とびっきりの最強対最強,"After defeating Frieza, Goku returns to Earth and goes on a camping trip with Gohan and Krillin. Everything is normal until Cooler - Frieza's brother - sends three henchmen after Goku. A long fight ensues between our heroes and Cooler, in which he transforms into the fourth stage of his evolution and has the edge in the fight... until Goku transforms into a Super Saiyan.",46.171,/sN4HyDkBFGtNNg9fm2iETQNUMSt.jpg,1991-07-20,Dragon Ball Z: Cooler's Revenge,FALSE,6.9,568
FALSE,/1R6jjWgNFRRDEdeFtGs8JpR22BL.jpg,,329865,en,Arrival,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",47.371,/x2FJsf1ElAgr63Y3PNPtJrcmpoe.jpg,2016-11-10,Arrival,FALSE,7.6,16352
FALSE,/gZ78dyRH9hXeH94ASjuvD9Vw4b5.jpg,,10386,en,The Iron Giant,"In the small town of Rockwell, Maine in October 1957, a giant metal machine befriends a nine-year-old boy and ultimately finds its humanity by unselfishly saving people from their own fears and prejudices.",45.601,/mThOw5rXLtdbY3WmuTsS9zsQBMG.jpg,1999-08-06,The Iron Giant,FALSE,7.9,5022
FALSE,/bL7VIHQ4Nl0hZMw8ZeX6byoEEZJ.jpg,,1006851,en,Office Invasion,Three friends come together to defend their valuable mining company from…aliens?! What could possibly go wrong?,49.671,/khcVwO0gwguC1CndbxtH1bzk4aj.jpg,2022-08-10,Office Invasion,FALSE,5.7,98
FALSE,/jqVFrhFLqrOn72TImJuIzYWKByv.jpg,,228161,en,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",43.852,/ln7DqfqyKosTw1xoa92Q7FRT3Jh.jpg,2015-03-18,Home,FALSE,6.8,3648
FALSE,/irpJXGiVr539uuspcQcNdkhS2lq.jpg,,38055,en,Megamind,"After Megamind, a highly intelligent alien supervillain, defeats his long-time nemesis Metro Man, Megamind creates a new hero to fight, but must act to save the city when his ""creation"" becomes an even worse villain than he was.",43.346,/uZ9ytt3sPTx62XTfN56ILSuYWRe.jpg,2010-10-28,Megamind,FALSE,7,6205
FALSE,/na71ASQOjgIkLc3xkqXghyHc2UK.jpg,,15512,en,Monsters vs Aliens,"When Susan Murphy is unwittingly clobbered by a meteor full of outer space gunk on her wedding day, she mysteriously grows to 49-feet-11-inches. The military jumps into action and captures Susan, secreting her away to a covert government compound. She is renamed Ginormica and placed in confinement with a ragtag group of Monsters...",45.797,/iDKQEevFHSzopWLMpySp9IpP5xW.jpg,2009-03-19,Monsters vs Aliens,FALSE,6.2,4214
FALSE,/9Kg322bGsEbmp94LjCCVGz3cpNw.jpg,,601,en,E.T. the Extra-Terrestrial,"An alien is left behind on Earth and saved by the 10-year-old Elliot who decides to keep him hidden in his home. While a task force hunts for the extra-terrestrial, Elliot, his brother, and his little sister Gertie form an emotional bond with their new friend, and try to help him find his way home.",45.415,/an0nD6uq6byfxXCfk6lQBzdL2J1.jpg,1982-06-11,E.T. the Extra-Terrestrial,FALSE,7.5,10317
FALSE,/nH6hPhJq3EEv9CnBZgXU3IQnpJo.jpg,,74,en,War of the Worlds,"Ray Ferrier is a divorced dockworker and less-than-perfect father. Soon after his ex-wife and her new husband drop off his teenage son and young daughter for a rare weekend visit, a strange and powerful lightning storm touches down.",51.947,/6Biy7R9LfumYshur3YKhpj56MpB.jpg,2005-06-28,War of the Worlds,FALSE,6.5,7612
FALSE,/l1H7adqYhxBrBK45aKAzqm6nIVC.jpg,,39103,ja,ドラゴンボールZ 激突!!100億パワーの戦士たち,Cooler has resurrected himself as a robot and is enslaving the people of New Namek. Goku and the gang must help.,49.084,/zJn14ySh0NTZCOIReQZiWE1fkje.jpg,1992-03-07,Dragon Ball Z: The Return of Cooler,FALSE,6.7,606
FALSE,/hO97RyNjBIMfzfFpUjNhsm4zImh.jpg,,70981,en,Prometheus,"A team of explorers discover a clue to the origins of mankind on Earth, leading them on a journey to the darkest corners of the universe. There, they must fight a terrifying battle to save the future of the human race.",50.972,/m7nZCtHJyDLncBUarfM5h5mrppx.jpg,2012-05-30,Prometheus,FALSE,6.5,11104
FALSE,/6jajFcaY2YsfGQstJ5HaqZNVseX.jpg,,126889,en,Alien: Covenant,"Bound for a remote planet on the far side of the galaxy, the crew of the colony ship 'Covenant' discovers what is thought to be an uncharted paradise, but is actually a dark, dangerous world—which has a sole inhabitant: the 'synthetic', David, survivor of the doomed Prometheus expedition.",47.948,/zecMELPbU5YMQpC81Z8ImaaXuf9.jpg,2017-05-09,Alien: Covenant,FALSE,6.1,7711
FALSE,/ubNevniKd5NYo60DqYIQ29T0uyB.jpg,,49529,en,John Carter,"John Carter is a war-weary, former military captain who's inexplicably transported to the mysterious and exotic planet of Barsoom (Mars) and reluctantly becomes embroiled in an epic conflict. It's a world on the brink of collapse, and Carter rediscovers his humanity when he realizes the survival of Barsoom and its people rests in his hands.",45.086,/lCxz1Yus07QCQQCb6I0Dr3Lmqpx.jpg,2012-03-07,John Carter,FALSE,6.3,5159
FALSE,/cyQK5IzMXDUS8o84HYbSIFQt1Vy.jpg,,39102,ja,ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,A Super Namekian named Slug comes to invade Earth. But the Z Warriors do their best to stop Slug and his gang.,44.182,/1lmwZTsqwTtvd3m60pyQfhGM2Ut.jpg,1991-03-19,Dragon Ball Z: Lord Slug,FALSE,6.4,452
FALSE,/qkv9i6XvM5O7iYYsJHQff4ZN01J.jpg,,1013870,en,Kids vs. Aliens,"All Gary wants is to make awesome home movies with his best buds. All his older sister Samantha wants is to hang with the cool kids. When their parents head out of town one Halloween weekend, an all-time rager of a teen house party turns to terror when aliens attack, forcing the siblings to band together to survive the night.",40.67,/wQ53sO5n9LCFbssV3oQ4CuajL1L.jpg,2023-01-20,Kids vs. Aliens,FALSE,5.7,58
FALSE,/7PoWlbQg7ZxgwofFRrkytvpLvJD.jpg,,169,en,Predator 2,A police chief in the war-torn streets of Los Angeles discovers that an extraterrestrial creature is hunting down residents - and that he is the next target.,42.892,/mSta5O31rPUcZH98psx0cxLbPXd.jpg,1990-11-20,Predator 2,FALSE,6.2,2816
FALSE,/gl8jhRWV8k7yDEJLp51qtrV9FM0.jpg,,1091,en,The Thing,"A team of American scientists investigate the empty, destroyed base of their Norwegian counterparts in Antarctica, only to discover a terrifying life force that can take the form of its prey.",45.805,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982-06-25,The Thing,FALSE,8,6104
FALSE,/y8yvIrmoM2PLuJcSto7OmOfsXQj.jpg,,440,en,Aliens vs Predator: Requiem,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",44.718,/jCyJN1vj8jqJJ0vNw4hDH2KlySO.jpg,2007-12-25,Aliens vs Predator: Requiem,FALSE,5.1,2533
FALSE,/4V1yIoAKPMRQwGBaSses8Bp2nsi.jpg,,137113,en,Edge of Tomorrow,"Major Bill Cage is an officer who has never seen a day of combat when he is unceremoniously demoted and dropped into combat. Cage is killed within minutes, managing to take an alpha alien down with him. He awakens back at the beginning of the same day and is forced to fight and die again... and again - as physical contact with the alien has thrown him into a time loop.",41.31,/xjw5trHV7Mwo61P0kCTy8paEkgO.jpg,2014-05-27,Edge of Tomorrow,FALSE,7.6,12662
FALSE,/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg,,41154,en,Men in Black 3,"Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.",44.344,/90DdoEStzeObs96fsYf4GG544iN.jpg,2012-05-23,Men in Black 3,FALSE,6.5,9552
FALSE,/jgiLc2X6OafvcadrNUaMeElgJrQ.jpg,,47933,en,Independence Day: Resurgence,"We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",42.522,/9S50foUIYGwiNPWOxi1WJF6IPwI.jpg,2016-06-22,Independence Day: Resurgence,FALSE,5.3,5615
FALSE,/rF0Y0fYVsNFEvGve8Nq0Ij9EDCM.jpg,,869,en,Planet of the Apes,"After a spectacular crash-landing on an uncharted planet, brash astronaut Leo Davidson finds himself trapped in a savage world where talking apes dominate the human race. Desperate to find a way home, Leo must evade the invincible gorilla army led by Ruthless General Thade.",36.609,/2IZcJHsTugOdyg0Y8ejj4CM2X3a.jpg,2001-07-25,Planet of the Apes,FALSE,5.7,3616
FALSE,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,,339964,en,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",42.959,/aCDrPEfvxcPNRynd2uZyXql7aj.jpg,2017-07-20,Valerian and the City of a Thousand Planets,FALSE,6.6,6890
FALSE,/iQJ1gC2p6yn5wnBEklhPaEFJ3n1.jpg,,886396,en,Batman and Superman: Battle of the Super Sons,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",34.903,/mvffaexT5kA3chOnGxwBSlRoshh.jpg,2022-10-18,Batman and Superman: Battle of the Super Sons,FALSE,7.8,211
